OBJECTID *,Shape *,Lat,Long,S1,S2,S3,S4
4301,Point,43.1273,-71.8757,43,73,71,57
4302,Point,43.1274,-71.8757,43,74,71,57
4303,Point,43.1275,-71.8757,43,75,71,57
4304,Point,43.1276,-71.8757,43,76,71,57
4305,Point,43.1277,-71.8757,43,77,71,57
4306,Point,43.1278,-71.8757,43,78,71,57
4307,Point,43.1279,-71.8757,43,79,71,57
4308,Point,43.128,-71.8757,43,80,71,57
4309,Point,43.1281,-71.8757,43,81,71,57
4310,Point,43.1282,-71.8757,43,82,71,57
4311,Point,43.1283,-71.8757,43,83,71,57
4312,Point,43.1284,-71.8757,43,84,71,57
4313,Point,43.1285,-71.8757,43,85,71,57
4314,Point,43.1286,-71.8757,43,86,71,57
4315,Point,43.1287,-71.8757,43,87,71,57
4316,Point,43.1288,-71.8757,43,88,71,57
4317,Point,43.1289,-71.8757,43,89,71,57
4318,Point,43.129,-71.8757,43,90,71,57
4319,Point,43.1291,-71.8757,43,91,71,57
4320,Point,43.1292,-71.8757,43,92,71,57
4321,Point,43.1293,-71.8757,43,93,71,57
4322,Point,43.1294,-71.8757,43,94,71,57
4323,Point,43.1295,-71.8757,43,95,71,57
4324,Point,43.1296,-71.8757,43,96,71,57
4325,Point,43.1297,-71.8757,43,97,71,57
4326,Point,43.1298,-71.8757,43,98,71,57
4327,Point,43.1299,-71.8757,43,99,71,57
4328,Point,43.12,-71.8758,43,00,71,58
4329,Point,43.1201,-71.8758,43,01,71,58
4330,Point,43.1202,-71.8758,43,02,71,58
4331,Point,43.1203,-71.8758,43,03,71,58
4332,Point,43.1204,-71.8758,43,04,71,58
4333,Point,43.1205,-71.8758,43,05,71,58
4334,Point,43.1206,-71.8758,43,06,71,58
4335,Point,43.1207,-71.8758,43,07,71,58
4336,Point,43.1208,-71.8758,43,08,71,58
4337,Point,43.1209,-71.8758,43,09,71,58
4338,Point,43.121,-71.8758,43,10,71,58
4339,Point,43.1211,-71.8758,43,11,71,58
4340,Point,43.1212,-71.8758,43,12,71,58
4341,Point,43.1213,-71.8758,43,13,71,58
4342,Point,43.1214,-71.8758,43,14,71,58
4343,Point,43.1215,-71.8758,43,15,71,58
4344,Point,43.1216,-71.8758,43,16,71,58
4345,Point,43.1217,-71.8758,43,17,71,58
4346,Point,43.1218,-71.8758,43,18,71,58
4347,Point,43.1219,-71.8758,43,19,71,58
4348,Point,43.122,-71.8758,43,20,71,58
4349,Point,43.1221,-71.8758,43,21,71,58
4350,Point,43.1222,-71.8758,43,22,71,58
4351,Point,43.1223,-71.8758,43,23,71,58
4352,Point,43.1224,-71.8758,43,24,71,58
4353,Point,43.1225,-71.8758,43,25,71,58
4354,Point,43.1226,-71.8758,43,26,71,58
4355,Point,43.1227,-71.8758,43,27,71,58
4356,Point,43.1228,-71.8758,43,28,71,58
4357,Point,43.1229,-71.8758,43,29,71,58
4358,Point,43.123,-71.8758,43,30,71,58
4359,Point,43.1231,-71.8758,43,31,71,58
4360,Point,43.1232,-71.8758,43,32,71,58
4361,Point,43.1233,-71.8758,43,33,71,58
4362,Point,43.1234,-71.8758,43,34,71,58
4363,Point,43.1235,-71.8758,43,35,71,58
4364,Point,43.1236,-71.8758,43,36,71,58
4365,Point,43.1237,-71.8758,43,37,71,58
4366,Point,43.1238,-71.8758,43,38,71,58
4367,Point,43.1239,-71.8758,43,39,71,58
4368,Point,43.124,-71.8758,43,40,71,58
4369,Point,43.1241,-71.8758,43,41,71,58
4370,Point,43.1242,-71.8758,43,42,71,58
4371,Point,43.1243,-71.8758,43,43,71,58
4372,Point,43.1244,-71.8758,43,44,71,58
4373,Point,43.1245,-71.8758,43,45,71,58
4374,Point,43.1246,-71.8758,43,46,71,58
4375,Point,43.1247,-71.8758,43,47,71,58
4376,Point,43.1248,-71.8758,43,48,71,58
4377,Point,43.1249,-71.8758,43,49,71,58
4378,Point,43.125,-71.8758,43,50,71,58
4379,Point,43.1251,-71.8758,43,51,71,58
4380,Point,43.1252,-71.8758,43,52,71,58
4381,Point,43.1253,-71.8758,43,53,71,58
4382,Point,43.1254,-71.8758,43,54,71,58
4383,Point,43.1255,-71.8758,43,55,71,58
4384,Point,43.1256,-71.8758,43,56,71,58
4385,Point,43.1257,-71.8758,43,57,71,58
4386,Point,43.1258,-71.8758,43,58,71,58
4387,Point,43.1259,-71.8758,43,59,71,58
4388,Point,43.126,-71.8758,43,60,71,58
4389,Point,43.1261,-71.8758,43,61,71,58
4390,Point,43.1262,-71.8758,43,62,71,58
4391,Point,43.1263,-71.8758,43,63,71,58
4392,Point,43.1264,-71.8758,43,64,71,58
4393,Point,43.1265,-71.8758,43,65,71,58
4394,Point,43.1266,-71.8758,43,66,71,58
4395,Point,43.1267,-71.8758,43,67,71,58
4396,Point,43.1268,-71.8758,43,68,71,58
4397,Point,43.1269,-71.8758,43,69,71,58
4398,Point,43.127,-71.8758,43,70,71,58
4399,Point,43.1271,-71.8758,43,71,71,58
4400,Point,43.1272,-71.8758,43,72,71,58
4401,Point,43.1273,-71.8758,43,73,71,58
4402,Point,43.1274,-71.8758,43,74,71,58
4403,Point,43.1275,-71.8758,43,75,71,58
4404,Point,43.1276,-71.8758,43,76,71,58
4405,Point,43.1277,-71.8758,43,77,71,58
4406,Point,43.1278,-71.8758,43,78,71,58
4407,Point,43.1279,-71.8758,43,79,71,58
4408,Point,43.128,-71.8758,43,80,71,58
4409,Point,43.1281,-71.8758,43,81,71,58
4410,Point,43.1282,-71.8758,43,82,71,58
4411,Point,43.1283,-71.8758,43,83,71,58
4412,Point,43.1284,-71.8758,43,84,71,58
4413,Point,43.1285,-71.8758,43,85,71,58
4414,Point,43.1286,-71.8758,43,86,71,58
4415,Point,43.1287,-71.8758,43,87,71,58
4416,Point,43.1288,-71.8758,43,88,71,58
4417,Point,43.1289,-71.8758,43,89,71,58
4418,Point,43.129,-71.8758,43,90,71,58
4419,Point,43.1291,-71.8758,43,91,71,58
4420,Point,43.1292,-71.8758,43,92,71,58
4421,Point,43.1293,-71.8758,43,93,71,58
4422,Point,43.1294,-71.8758,43,94,71,58
4423,Point,43.1295,-71.8758,43,95,71,58
4424,Point,43.1296,-71.8758,43,96,71,58
4425,Point,43.1297,-71.8758,43,97,71,58
4426,Point,43.1298,-71.8758,43,98,71,58
4427,Point,43.1299,-71.8758,43,99,71,58
4428,Point,43.12,-71.8759,43,00,71,59
4429,Point,43.1201,-71.8759,43,01,71,59
4430,Point,43.1202,-71.8759,43,02,71,59
4431,Point,43.1203,-71.8759,43,03,71,59
4432,Point,43.1204,-71.8759,43,04,71,59
4433,Point,43.1205,-71.8759,43,05,71,59
4434,Point,43.1206,-71.8759,43,06,71,59
4435,Point,43.1207,-71.8759,43,07,71,59
4436,Point,43.1208,-71.8759,43,08,71,59
4437,Point,43.1209,-71.8759,43,09,71,59
4438,Point,43.121,-71.8759,43,10,71,59
4439,Point,43.1211,-71.8759,43,11,71,59
4440,Point,43.1212,-71.8759,43,12,71,59
4441,Point,43.1213,-71.8759,43,13,71,59
4442,Point,43.1214,-71.8759,43,14,71,59
4443,Point,43.1215,-71.8759,43,15,71,59
4444,Point,43.1216,-71.8759,43,16,71,59
4445,Point,43.1217,-71.8759,43,17,71,59
4446,Point,43.1218,-71.8759,43,18,71,59
4447,Point,43.1219,-71.8759,43,19,71,59
4448,Point,43.122,-71.8759,43,20,71,59
4449,Point,43.1221,-71.8759,43,21,71,59
4450,Point,43.1222,-71.8759,43,22,71,59
4451,Point,43.1223,-71.8759,43,23,71,59
4452,Point,43.1224,-71.8759,43,24,71,59
4453,Point,43.1225,-71.8759,43,25,71,59
4454,Point,43.1226,-71.8759,43,26,71,59
4455,Point,43.1227,-71.8759,43,27,71,59
4456,Point,43.1228,-71.8759,43,28,71,59
4457,Point,43.1229,-71.8759,43,29,71,59
4458,Point,43.123,-71.8759,43,30,71,59
4459,Point,43.1231,-71.8759,43,31,71,59
4460,Point,43.1232,-71.8759,43,32,71,59
4461,Point,43.1233,-71.8759,43,33,71,59
4462,Point,43.1234,-71.8759,43,34,71,59
4463,Point,43.1235,-71.8759,43,35,71,59
4464,Point,43.1236,-71.8759,43,36,71,59
4465,Point,43.1237,-71.8759,43,37,71,59
4466,Point,43.1238,-71.8759,43,38,71,59
4467,Point,43.1239,-71.8759,43,39,71,59
4468,Point,43.124,-71.8759,43,40,71,59
4469,Point,43.1241,-71.8759,43,41,71,59
4470,Point,43.1242,-71.8759,43,42,71,59
4471,Point,43.1243,-71.8759,43,43,71,59
4472,Point,43.1244,-71.8759,43,44,71,59
4473,Point,43.1245,-71.8759,43,45,71,59
4474,Point,43.1246,-71.8759,43,46,71,59
4475,Point,43.1247,-71.8759,43,47,71,59
4476,Point,43.1248,-71.8759,43,48,71,59
4477,Point,43.1249,-71.8759,43,49,71,59
4478,Point,43.125,-71.8759,43,50,71,59
4479,Point,43.1251,-71.8759,43,51,71,59
4480,Point,43.1252,-71.8759,43,52,71,59
4481,Point,43.1253,-71.8759,43,53,71,59
4482,Point,43.1254,-71.8759,43,54,71,59
4483,Point,43.1255,-71.8759,43,55,71,59
4484,Point,43.1256,-71.8759,43,56,71,59
4485,Point,43.1257,-71.8759,43,57,71,59
4486,Point,43.1258,-71.8759,43,58,71,59
4487,Point,43.1259,-71.8759,43,59,71,59
4488,Point,43.126,-71.8759,43,60,71,59
4489,Point,43.1261,-71.8759,43,61,71,59
4490,Point,43.1262,-71.8759,43,62,71,59
4491,Point,43.1263,-71.8759,43,63,71,59
4492,Point,43.1264,-71.8759,43,64,71,59
4493,Point,43.1265,-71.8759,43,65,71,59
4494,Point,43.1266,-71.8759,43,66,71,59
4495,Point,43.1267,-71.8759,43,67,71,59
4496,Point,43.1268,-71.8759,43,68,71,59
4497,Point,43.1269,-71.8759,43,69,71,59
4498,Point,43.127,-71.8759,43,70,71,59
4499,Point,43.1271,-71.8759,43,71,71,59
4500,Point,43.1272,-71.8759,43,72,71,59
4501,Point,43.1273,-71.8759,43,73,71,59
4502,Point,43.1274,-71.8759,43,74,71,59
4503,Point,43.1275,-71.8759,43,75,71,59
4504,Point,43.1276,-71.8759,43,76,71,59
4505,Point,43.1277,-71.8759,43,77,71,59
4506,Point,43.1278,-71.8759,43,78,71,59
4507,Point,43.1279,-71.8759,43,79,71,59
4508,Point,43.128,-71.8759,43,80,71,59
4509,Point,43.1281,-71.8759,43,81,71,59
4510,Point,43.1282,-71.8759,43,82,71,59
4511,Point,43.1283,-71.8759,43,83,71,59
4512,Point,43.1284,-71.8759,43,84,71,59
4513,Point,43.1285,-71.8759,43,85,71,59
4514,Point,43.1286,-71.8759,43,86,71,59
4515,Point,43.1287,-71.8759,43,87,71,59
4516,Point,43.1288,-71.8759,43,88,71,59
4517,Point,43.1289,-71.8759,43,89,71,59
4518,Point,43.129,-71.8759,43,90,71,59
4519,Point,43.1291,-71.8759,43,91,71,59
4520,Point,43.1292,-71.8759,43,92,71,59
4521,Point,43.1293,-71.8759,43,93,71,59
4522,Point,43.1294,-71.8759,43,94,71,59
4523,Point,43.1295,-71.8759,43,95,71,59
4524,Point,43.1296,-71.8759,43,96,71,59
4525,Point,43.1297,-71.8759,43,97,71,59
4526,Point,43.1298,-71.8759,43,98,71,59
4527,Point,43.1299,-71.8759,43,99,71,59
4528,Point,43.12,-71.876,43,00,71,60
4529,Point,43.1201,-71.876,43,01,71,60
4530,Point,43.1202,-71.876,43,02,71,60
4531,Point,43.1203,-71.876,43,03,71,60
4532,Point,43.1204,-71.876,43,04,71,60
4533,Point,43.1205,-71.876,43,05,71,60
4534,Point,43.1206,-71.876,43,06,71,60
4535,Point,43.1207,-71.876,43,07,71,60
4536,Point,43.1208,-71.876,43,08,71,60
4537,Point,43.1209,-71.876,43,09,71,60
4538,Point,43.121,-71.876,43,10,71,60
4539,Point,43.1211,-71.876,43,11,71,60
4540,Point,43.1212,-71.876,43,12,71,60
4541,Point,43.1213,-71.876,43,13,71,60
4542,Point,43.1214,-71.876,43,14,71,60
4543,Point,43.1215,-71.876,43,15,71,60
4544,Point,43.1216,-71.876,43,16,71,60
4545,Point,43.1217,-71.876,43,17,71,60
4546,Point,43.1218,-71.876,43,18,71,60
4547,Point,43.1219,-71.876,43,19,71,60
4548,Point,43.122,-71.876,43,20,71,60
4549,Point,43.1221,-71.876,43,21,71,60
4550,Point,43.1222,-71.876,43,22,71,60
4551,Point,43.1223,-71.876,43,23,71,60
4552,Point,43.1224,-71.876,43,24,71,60
4553,Point,43.1225,-71.876,43,25,71,60
4554,Point,43.1226,-71.876,43,26,71,60
4555,Point,43.1227,-71.876,43,27,71,60
4556,Point,43.1228,-71.876,43,28,71,60
4557,Point,43.1229,-71.876,43,29,71,60
4558,Point,43.123,-71.876,43,30,71,60
4559,Point,43.1231,-71.876,43,31,71,60
4560,Point,43.1232,-71.876,43,32,71,60
4561,Point,43.1233,-71.876,43,33,71,60
4562,Point,43.1234,-71.876,43,34,71,60
4563,Point,43.1235,-71.876,43,35,71,60
4564,Point,43.1236,-71.876,43,36,71,60
4565,Point,43.1237,-71.876,43,37,71,60
4566,Point,43.1238,-71.876,43,38,71,60
4567,Point,43.1239,-71.876,43,39,71,60
4568,Point,43.124,-71.876,43,40,71,60
4569,Point,43.1241,-71.876,43,41,71,60
4570,Point,43.1242,-71.876,43,42,71,60
4571,Point,43.1243,-71.876,43,43,71,60
4572,Point,43.1244,-71.876,43,44,71,60
4573,Point,43.1245,-71.876,43,45,71,60
4574,Point,43.1246,-71.876,43,46,71,60
4575,Point,43.1247,-71.876,43,47,71,60
4576,Point,43.1248,-71.876,43,48,71,60
4577,Point,43.1249,-71.876,43,49,71,60
4578,Point,43.125,-71.876,43,50,71,60
4579,Point,43.1251,-71.876,43,51,71,60
4580,Point,43.1252,-71.876,43,52,71,60
4581,Point,43.1253,-71.876,43,53,71,60
4582,Point,43.1254,-71.876,43,54,71,60
4583,Point,43.1255,-71.876,43,55,71,60
4584,Point,43.1256,-71.876,43,56,71,60
4585,Point,43.1257,-71.876,43,57,71,60
4586,Point,43.1258,-71.876,43,58,71,60
4587,Point,43.1259,-71.876,43,59,71,60
4588,Point,43.126,-71.876,43,60,71,60
4589,Point,43.1261,-71.876,43,61,71,60
4590,Point,43.1262,-71.876,43,62,71,60
4591,Point,43.1263,-71.876,43,63,71,60
4592,Point,43.1264,-71.876,43,64,71,60
4593,Point,43.1265,-71.876,43,65,71,60
4594,Point,43.1266,-71.876,43,66,71,60
4595,Point,43.1267,-71.876,43,67,71,60
4596,Point,43.1268,-71.876,43,68,71,60
4597,Point,43.1269,-71.876,43,69,71,60
4598,Point,43.127,-71.876,43,70,71,60
4599,Point,43.1271,-71.876,43,71,71,60
4600,Point,43.1272,-71.876,43,72,71,60
4601,Point,43.1273,-71.876,43,73,71,60
4602,Point,43.1274,-71.876,43,74,71,60
4603,Point,43.1275,-71.876,43,75,71,60
4604,Point,43.1276,-71.876,43,76,71,60
4605,Point,43.1277,-71.876,43,77,71,60
4606,Point,43.1278,-71.876,43,78,71,60
4607,Point,43.1279,-71.876,43,79,71,60
4608,Point,43.128,-71.876,43,80,71,60
4609,Point,43.1281,-71.876,43,81,71,60
4610,Point,43.1282,-71.876,43,82,71,60
4611,Point,43.1283,-71.876,43,83,71,60
4612,Point,43.1284,-71.876,43,84,71,60
4613,Point,43.1285,-71.876,43,85,71,60
4614,Point,43.1286,-71.876,43,86,71,60
4615,Point,43.1287,-71.876,43,87,71,60
4616,Point,43.1288,-71.876,43,88,71,60
4617,Point,43.1289,-71.876,43,89,71,60
4618,Point,43.129,-71.876,43,90,71,60
4619,Point,43.1291,-71.876,43,91,71,60
4620,Point,43.1292,-71.876,43,92,71,60
4621,Point,43.1293,-71.876,43,93,71,60
4622,Point,43.1294,-71.876,43,94,71,60
4623,Point,43.1295,-71.876,43,95,71,60
4624,Point,43.1296,-71.876,43,96,71,60
4625,Point,43.1297,-71.876,43,97,71,60
4626,Point,43.1298,-71.876,43,98,71,60
4627,Point,43.1299,-71.876,43,99,71,60
4628,Point,43.12,-71.8761,43,00,71,61
4629,Point,43.1201,-71.8761,43,01,71,61
4630,Point,43.1202,-71.8761,43,02,71,61
4631,Point,43.1203,-71.8761,43,03,71,61
4632,Point,43.1204,-71.8761,43,04,71,61
4633,Point,43.1205,-71.8761,43,05,71,61
4634,Point,43.1206,-71.8761,43,06,71,61
4635,Point,43.1207,-71.8761,43,07,71,61
4636,Point,43.1208,-71.8761,43,08,71,61
4637,Point,43.1209,-71.8761,43,09,71,61
4638,Point,43.121,-71.8761,43,10,71,61
4639,Point,43.1211,-71.8761,43,11,71,61
4640,Point,43.1212,-71.8761,43,12,71,61
4641,Point,43.1213,-71.8761,43,13,71,61
4642,Point,43.1214,-71.8761,43,14,71,61
4643,Point,43.1215,-71.8761,43,15,71,61
4644,Point,43.1216,-71.8761,43,16,71,61
4645,Point,43.1217,-71.8761,43,17,71,61
4646,Point,43.1218,-71.8761,43,18,71,61
4647,Point,43.1219,-71.8761,43,19,71,61
4648,Point,43.122,-71.8761,43,20,71,61
4649,Point,43.1221,-71.8761,43,21,71,61
4650,Point,43.1222,-71.8761,43,22,71,61
4651,Point,43.1223,-71.8761,43,23,71,61
4652,Point,43.1224,-71.8761,43,24,71,61
4653,Point,43.1225,-71.8761,43,25,71,61
4654,Point,43.1226,-71.8761,43,26,71,61
4655,Point,43.1227,-71.8761,43,27,71,61
4656,Point,43.1228,-71.8761,43,28,71,61
4657,Point,43.1229,-71.8761,43,29,71,61
4658,Point,43.123,-71.8761,43,30,71,61
4659,Point,43.1231,-71.8761,43,31,71,61
4660,Point,43.1232,-71.8761,43,32,71,61
4661,Point,43.1233,-71.8761,43,33,71,61
4662,Point,43.1234,-71.8761,43,34,71,61
4663,Point,43.1235,-71.8761,43,35,71,61
4664,Point,43.1236,-71.8761,43,36,71,61
4665,Point,43.1237,-71.8761,43,37,71,61
4666,Point,43.1238,-71.8761,43,38,71,61
4667,Point,43.1239,-71.8761,43,39,71,61
4668,Point,43.124,-71.8761,43,40,71,61
4669,Point,43.1241,-71.8761,43,41,71,61
4670,Point,43.1242,-71.8761,43,42,71,61
4671,Point,43.1243,-71.8761,43,43,71,61
4672,Point,43.1244,-71.8761,43,44,71,61
4673,Point,43.1245,-71.8761,43,45,71,61
4674,Point,43.1246,-71.8761,43,46,71,61
4675,Point,43.1247,-71.8761,43,47,71,61
4676,Point,43.1248,-71.8761,43,48,71,61
4677,Point,43.1249,-71.8761,43,49,71,61
4678,Point,43.125,-71.8761,43,50,71,61
4679,Point,43.1251,-71.8761,43,51,71,61
4680,Point,43.1252,-71.8761,43,52,71,61
4681,Point,43.1253,-71.8761,43,53,71,61
4682,Point,43.1254,-71.8761,43,54,71,61
4683,Point,43.1255,-71.8761,43,55,71,61
4684,Point,43.1256,-71.8761,43,56,71,61
4685,Point,43.1257,-71.8761,43,57,71,61
4686,Point,43.1258,-71.8761,43,58,71,61
4687,Point,43.1259,-71.8761,43,59,71,61
4688,Point,43.126,-71.8761,43,60,71,61
4689,Point,43.1261,-71.8761,43,61,71,61
4690,Point,43.1262,-71.8761,43,62,71,61
4691,Point,43.1263,-71.8761,43,63,71,61
4692,Point,43.1264,-71.8761,43,64,71,61
4693,Point,43.1265,-71.8761,43,65,71,61
4694,Point,43.1266,-71.8761,43,66,71,61
4695,Point,43.1267,-71.8761,43,67,71,61
4696,Point,43.1268,-71.8761,43,68,71,61
4697,Point,43.1269,-71.8761,43,69,71,61
4698,Point,43.127,-71.8761,43,70,71,61
4699,Point,43.1271,-71.8761,43,71,71,61
4700,Point,43.1272,-71.8761,43,72,71,61
4701,Point,43.1273,-71.8761,43,73,71,61
4702,Point,43.1274,-71.8761,43,74,71,61
4703,Point,43.1275,-71.8761,43,75,71,61
4704,Point,43.1276,-71.8761,43,76,71,61
4705,Point,43.1277,-71.8761,43,77,71,61
4706,Point,43.1278,-71.8761,43,78,71,61
4707,Point,43.1279,-71.8761,43,79,71,61
4708,Point,43.128,-71.8761,43,80,71,61
4709,Point,43.1281,-71.8761,43,81,71,61
4710,Point,43.1282,-71.8761,43,82,71,61
4711,Point,43.1283,-71.8761,43,83,71,61
4712,Point,43.1284,-71.8761,43,84,71,61
4713,Point,43.1285,-71.8761,43,85,71,61
4714,Point,43.1286,-71.8761,43,86,71,61
4715,Point,43.1287,-71.8761,43,87,71,61
4716,Point,43.1288,-71.8761,43,88,71,61
4717,Point,43.1289,-71.8761,43,89,71,61
4718,Point,43.129,-71.8761,43,90,71,61
4719,Point,43.1291,-71.8761,43,91,71,61
4720,Point,43.1292,-71.8761,43,92,71,61
4721,Point,43.1293,-71.8761,43,93,71,61
4722,Point,43.1294,-71.8761,43,94,71,61
4723,Point,43.1295,-71.8761,43,95,71,61
4724,Point,43.1296,-71.8761,43,96,71,61
4725,Point,43.1297,-71.8761,43,97,71,61
4726,Point,43.1298,-71.8761,43,98,71,61
4727,Point,43.1299,-71.8761,43,99,71,61
4728,Point,43.12,-71.8762,43,00,71,62
4729,Point,43.1201,-71.8762,43,01,71,62
4730,Point,43.1202,-71.8762,43,02,71,62
4731,Point,43.1203,-71.8762,43,03,71,62
4732,Point,43.1204,-71.8762,43,04,71,62
4733,Point,43.1205,-71.8762,43,05,71,62
4734,Point,43.1206,-71.8762,43,06,71,62
4735,Point,43.1207,-71.8762,43,07,71,62
4736,Point,43.1208,-71.8762,43,08,71,62
4737,Point,43.1209,-71.8762,43,09,71,62
4738,Point,43.121,-71.8762,43,10,71,62
4739,Point,43.1211,-71.8762,43,11,71,62
4740,Point,43.1212,-71.8762,43,12,71,62
4741,Point,43.1213,-71.8762,43,13,71,62
4742,Point,43.1214,-71.8762,43,14,71,62
4743,Point,43.1215,-71.8762,43,15,71,62
4744,Point,43.1216,-71.8762,43,16,71,62
4745,Point,43.1217,-71.8762,43,17,71,62
4746,Point,43.1218,-71.8762,43,18,71,62
4747,Point,43.1219,-71.8762,43,19,71,62
4748,Point,43.122,-71.8762,43,20,71,62
4749,Point,43.1221,-71.8762,43,21,71,62
4750,Point,43.1222,-71.8762,43,22,71,62
4751,Point,43.1223,-71.8762,43,23,71,62
4752,Point,43.1224,-71.8762,43,24,71,62
4753,Point,43.1225,-71.8762,43,25,71,62
4754,Point,43.1226,-71.8762,43,26,71,62
4755,Point,43.1227,-71.8762,43,27,71,62
4756,Point,43.1228,-71.8762,43,28,71,62
4757,Point,43.1229,-71.8762,43,29,71,62
4758,Point,43.123,-71.8762,43,30,71,62
4759,Point,43.1231,-71.8762,43,31,71,62
4760,Point,43.1232,-71.8762,43,32,71,62
4761,Point,43.1233,-71.8762,43,33,71,62
4762,Point,43.1234,-71.8762,43,34,71,62
4763,Point,43.1235,-71.8762,43,35,71,62
4764,Point,43.1236,-71.8762,43,36,71,62
4765,Point,43.1237,-71.8762,43,37,71,62
4766,Point,43.1238,-71.8762,43,38,71,62
4767,Point,43.1239,-71.8762,43,39,71,62
4768,Point,43.124,-71.8762,43,40,71,62
4769,Point,43.1241,-71.8762,43,41,71,62
4770,Point,43.1242,-71.8762,43,42,71,62
4771,Point,43.1243,-71.8762,43,43,71,62
4772,Point,43.1244,-71.8762,43,44,71,62
4773,Point,43.1245,-71.8762,43,45,71,62
4774,Point,43.1246,-71.8762,43,46,71,62
4775,Point,43.1247,-71.8762,43,47,71,62
4776,Point,43.1248,-71.8762,43,48,71,62
4777,Point,43.1249,-71.8762,43,49,71,62
4778,Point,43.125,-71.8762,43,50,71,62
4779,Point,43.1251,-71.8762,43,51,71,62
4780,Point,43.1252,-71.8762,43,52,71,62
4781,Point,43.1253,-71.8762,43,53,71,62
4782,Point,43.1254,-71.8762,43,54,71,62
4783,Point,43.1255,-71.8762,43,55,71,62
4784,Point,43.1256,-71.8762,43,56,71,62
4785,Point,43.1257,-71.8762,43,57,71,62
4786,Point,43.1258,-71.8762,43,58,71,62
4787,Point,43.1259,-71.8762,43,59,71,62
4788,Point,43.126,-71.8762,43,60,71,62
4789,Point,43.1261,-71.8762,43,61,71,62
4790,Point,43.1262,-71.8762,43,62,71,62
4791,Point,43.1263,-71.8762,43,63,71,62
4792,Point,43.1264,-71.8762,43,64,71,62
4793,Point,43.1265,-71.8762,43,65,71,62
4794,Point,43.1266,-71.8762,43,66,71,62
4795,Point,43.1267,-71.8762,43,67,71,62
4796,Point,43.1268,-71.8762,43,68,71,62
4797,Point,43.1269,-71.8762,43,69,71,62
4798,Point,43.127,-71.8762,43,70,71,62
4799,Point,43.1271,-71.8762,43,71,71,62
4800,Point,43.1272,-71.8762,43,72,71,62
4801,Point,43.1273,-71.8762,43,73,71,62
4802,Point,43.1274,-71.8762,43,74,71,62
4803,Point,43.1275,-71.8762,43,75,71,62
4804,Point,43.1276,-71.8762,43,76,71,62
4805,Point,43.1277,-71.8762,43,77,71,62
4806,Point,43.1278,-71.8762,43,78,71,62
4807,Point,43.1279,-71.8762,43,79,71,62
4808,Point,43.128,-71.8762,43,80,71,62
4809,Point,43.1281,-71.8762,43,81,71,62
4810,Point,43.1282,-71.8762,43,82,71,62
4811,Point,43.1283,-71.8762,43,83,71,62
4812,Point,43.1284,-71.8762,43,84,71,62
4813,Point,43.1285,-71.8762,43,85,71,62
4814,Point,43.1286,-71.8762,43,86,71,62
4815,Point,43.1287,-71.8762,43,87,71,62
4816,Point,43.1288,-71.8762,43,88,71,62
4817,Point,43.1289,-71.8762,43,89,71,62
4818,Point,43.129,-71.8762,43,90,71,62
4819,Point,43.1291,-71.8762,43,91,71,62
4820,Point,43.1292,-71.8762,43,92,71,62
4821,Point,43.1293,-71.8762,43,93,71,62
4822,Point,43.1294,-71.8762,43,94,71,62
4823,Point,43.1295,-71.8762,43,95,71,62
4824,Point,43.1296,-71.8762,43,96,71,62
4825,Point,43.1297,-71.8762,43,97,71,62
4826,Point,43.1298,-71.8762,43,98,71,62
4827,Point,43.1299,-71.8762,43,99,71,62
4828,Point,43.12,-71.8763,43,00,71,63
4829,Point,43.1201,-71.8763,43,01,71,63
4830,Point,43.1202,-71.8763,43,02,71,63
4831,Point,43.1203,-71.8763,43,03,71,63
4832,Point,43.1204,-71.8763,43,04,71,63
4833,Point,43.1205,-71.8763,43,05,71,63
4834,Point,43.1206,-71.8763,43,06,71,63
4835,Point,43.1207,-71.8763,43,07,71,63
4836,Point,43.1208,-71.8763,43,08,71,63
4837,Point,43.1209,-71.8763,43,09,71,63
4838,Point,43.121,-71.8763,43,10,71,63
4839,Point,43.1211,-71.8763,43,11,71,63
4840,Point,43.1212,-71.8763,43,12,71,63
4841,Point,43.1213,-71.8763,43,13,71,63
4842,Point,43.1214,-71.8763,43,14,71,63
4843,Point,43.1215,-71.8763,43,15,71,63
